textWelcome.started,textWelcome.stopped,key_welcome.keys,key_welcome.rt,key_welcome.started,key_welcome.stopped,text_gen_inst.started,text_gen_inst.stopped,key_Gen_inst.keys,key_Gen_inst.rt,key_Gen_inst.started,key_Gen_inst.stopped,Phase1_inst.started,Phase1_inst.stopped,key_Phase1_inst.keys,key_Phase1_inst.rt,key_Phase1_inst.started,key_Phase1_inst.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
46.19791113899555,None,space,3.024199502018746,46.19791113899555,None,,,,,,,,,,,,,,,,2020_Jul_14_1957,identical session,2020.1.2,60.23667107268078,
,,,,,,49.26712295698235,None,space,0.7045440279762261,49.26712295698235,None,,,,,,,,,,2020_Jul_14_1957,identical session,2020.1.2,60.23667107268078,
,,,,,,,,,,,,50.01713471900439,None,space,1.7025348949828185,50.01713471900439,None,,,,2020_Jul_14_1957,identical session,2020.1.2,60.23667107268078,
