textWelcome.started,textWelcome.stopped,key_welcome.keys,key_welcome.rt,key_welcome.started,key_welcome.stopped,text_gen_inst.started,text_gen_inst.stopped,key_Gen_inst.keys,key_Gen_inst.rt,key_Gen_inst.started,key_Gen_inst.stopped,Phase1_inst.started,Phase1_inst.stopped,key_Phase1_inst.keys,key_Phase1_inst.rt,key_Phase1_inst.started,key_Phase1_inst.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
91.94777145696571,None,space,8.105918843997642,91.94777145696571,None,,,,,,,,,,,,,,,,2020_Jul_14_1823,identical session,2020.1.2,60.01771240984136,
,,,,,,100.08082944201306,None,space,1.470729080028832,100.08082944201306,None,,,,,,,,,,2020_Jul_14_1823,identical session,2020.1.2,60.01771240984136,
,,,,,,,,,,,,101.58084065496223,None,space,1.4905961049953476,101.58084065496223,None,,,,2020_Jul_14_1823,identical session,2020.1.2,60.01771240984136,
