textWelcome.started,textWelcome.stopped,key_welcome.keys,key_welcome.rt,key_welcome.started,key_welcome.stopped,text_gen_inst.started,text_gen_inst.stopped,key_Gen_inst.keys,key_Gen_inst.rt,key_Gen_inst.started,key_Gen_inst.stopped,Phase1_inst.started,Phase1_inst.stopped,key_Phase1_inst.keys,key_Phase1_inst.rt,key_Phase1_inst.started,key_Phase1_inst.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
44.75014375697356,None,space,1.9808528129942715,44.75014375697356,None,,,,,,,,,,,,,,,,2020_Jul_14_1821,identical session,2020.1.2,60.03299509120055,
,,,,,,46.753538956982084,None,space,1.0350559249636717,46.753538956982084,None,,,,,,,,,,2020_Jul_14_1821,identical session,2020.1.2,60.03299509120055,
,,,,,,,,,,,,47.82032406196231,None,space,1.859311203006655,47.82032406196231,None,,,,2020_Jul_14_1821,identical session,2020.1.2,60.03299509120055,
