textWelcome.started,textWelcome.stopped,key_welcome.keys,key_welcome.rt,key_welcome.started,key_welcome.stopped,text_gen_inst.started,text_gen_inst.stopped,key_Gen_inst.keys,key_Gen_inst.rt,key_Gen_inst.started,key_Gen_inst.stopped,Phase1_inst.started,Phase1_inst.stopped,key_Phase1_inst.keys,key_Phase1_inst.rt,key_Phase1_inst.started,key_Phase1_inst.stopped,sound_thth.started,sound_thth.stopped,sound_th.started,sound_th.stopped,key_SRT1T1.keys,key_SRT1T1.corr,key_SRT1T1.started,key_SRT1T1.stopped,text_SRT1T1.started,text_SRT1T1.stopped,phases_SRT1T1.started,phases_SRT1T1.stopped,text_blank.started,text_blank.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
51.009021428995766,None,space,1.3093598050181754,51.009021428995766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_14_1953,identical session,2020.1.2,60.12200845953476,
,,,,,,52.340390044031665,None,space,0.5346698150387965,52.340390044031665,None,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_14_1953,identical session,2020.1.2,60.12200845953476,
,,,,,,,,,,,,52.90714546199888,None,space,0.7250101250247099,52.90714546199888,None,,,,,,,,,,,,,,,,,,2020_Jul_14_1953,identical session,2020.1.2,60.12200845953476,
,,,,,,,,,,,,,,,,,,53.84051484590746,None,4.504839168919716,None,None,0,63.14124215202173,68.14142246701522,,,,,,,,,,2020_Jul_14_1953,identical session,2020.1.2,60.12200845953476,
,,,,,,,,,,,,,,,,,,,,,,,,,,53.65756682201754,None,53.65756682201754,None,68.15825257200049,None,,,,,,,,
