textWelcome.started,textWelcome.stopped,key_welcome.keys,key_welcome.rt,key_welcome.started,key_welcome.stopped,text_gen_inst.started,text_gen_inst.stopped,key_Gen_inst.keys,key_Gen_inst.rt,key_Gen_inst.started,key_Gen_inst.stopped,Phase1_inst.started,Phase1_inst.stopped,key_Phase1_inst.keys,key_Phase1_inst.rt,key_Phase1_inst.started,key_Phase1_inst.stopped,sound_thth.started,sound_thth.stopped,sound_th.started,sound_th.stopped,key_SRT1T1.keys,key_SRT1T1.corr,key_SRT1T1.rt,key_SRT1T1.started,key_SRT1T1.stopped,text_SRT1T1.started,text_SRT1T1.stopped,phases_SRT1T1.started,phases_SRT1T1.stopped,text_blank.started,text_blank.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
49.36468906700611,None,space,2.7449687399785034,49.36468906700611,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Aug_02_1919,identical session Arabic,2020.1.2,None,
,,,,,,52.12452797498554,None,space,0.33506507001584396,52.12452797498554,None,,,,,,,,,,,,,,,,,,,,,,,,,2020_Aug_02_1919,identical session Arabic,2020.1.2,None,
,,,,,,,,,,,,52.47438775197952,None,space,0.43915949302027,52.47438775197952,None,,,,,,,,,,,,,,,,,,,2020_Aug_02_1919,identical session Arabic,2020.1.2,None,
,,,,,,,,,,,,,,,,,,53.12458607866235,None,4.502179075672757,None,0,1,1.464929318986833,60.92724914097926,None,,,,,,,,,,2020_Aug_02_1919,identical session Arabic,2020.1.2,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,52.957976042001974,None,52.957976042001974,None,62.408781471982365,None,,,,,,,,
