textWelcome.started,textWelcome.stopped,key_welcome.keys,key_welcome.rt,key_welcome.started,key_welcome.stopped,text_gen_inst.started,text_gen_inst.stopped,key_Gen_inst.keys,key_Gen_inst.rt,key_Gen_inst.started,key_Gen_inst.stopped,Phase1_inst.started,Phase1_inst.stopped,key_Phase1_inst.keys,key_Phase1_inst.rt,key_Phase1_inst.started,key_Phase1_inst.stopped,sound_thth.started,sound_thth.stopped,sound_th.started,sound_th.stopped,key_SRT1T1.keys,key_SRT1T1.corr,key_SRT1T1.rt,key_SRT1T1.started,key_SRT1T1.stopped,text_SRT1T1.started,text_SRT1T1.stopped,percentage_SRT1T1.started,percentage_SRT1T1.stopped,text_blank.started,text_blank.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
40.25249362998875,None,space,4.046224599995185,40.25249362998875,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_14_1826,identical session,2020.1.2,59.98177970787611,
,,,,,,44.316855044977274,None,space,2.5812170779681765,44.316855044977274,None,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_14_1826,identical session,2020.1.2,59.98177970787611,
,,,,,,,,,,,,46.93354191002436,None,space,0.43762917001731694,46.93354191002436,None,,,,,,,,,,,,,,,,,,,2020_Jul_14_1826,identical session,2020.1.2,59.98177970787611,
,,,,,,,,,,,,,,,,,,47.583928739710245,None,4.522427961695939,None,0,1,1.390413265035022,56.884513647004496,None,,,,,,,,,,2020_Jul_14_1826,identical session,2020.1.2,59.98177970787611,
,,,,,,,,,,,,,,,,,,,,,,,,,,,47.400316026993096,None,47.400316026993096,None,58.30131975002587,None,,,,,,,,
