textWelcome.started,textWelcome.stopped,key_welcome.keys,key_welcome.rt,key_welcome.started,key_welcome.stopped,text_gen_inst.started,text_gen_inst.stopped,key_Gen_inst.keys,key_Gen_inst.rt,key_Gen_inst.started,key_Gen_inst.stopped,Phase1_inst.started,Phase1_inst.stopped,key_Phase1_inst.keys,key_Phase1_inst.rt,key_Phase1_inst.started,key_Phase1_inst.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
45.97015411200118,None,space,2.787221618986223,45.97015411200118,None,,,,,,,,,,,,,,,,2020_Jul_01_1643,identical session,2020.1.2,60.04577457763533,
,,,,,,48.835191653022775,None,space,0.5768078220135067,48.835191653022775,None,,,,,,,,,,2020_Jul_01_1643,identical session,2020.1.2,60.04577457763533,
,,,,,,,,,,,,49.4356124830083,None,space,0.4413343950000126,49.4356124830083,None,,,,2020_Jul_01_1643,identical session,2020.1.2,60.04577457763533,
