textWelcome.started,textWelcome.stopped,key_welcome.keys,key_welcome.rt,key_welcome.started,key_welcome.stopped,text_gen_inst.started,text_gen_inst.stopped,key_Gen_inst.keys,key_Gen_inst.rt,key_Gen_inst.started,key_Gen_inst.stopped,Phase1_inst.started,Phase1_inst.stopped,key_Phase1_inst.keys,key_Phase1_inst.rt,key_Phase1_inst.started,key_Phase1_inst.stopped,sound_thth.started,sound_thth.stopped,sound_th.started,sound_th.stopped,key_SRT1T1.keys,key_SRT1T1.corr,key_SRT1T1.started,key_SRT1T1.stopped,text_SRT1T1.started,text_SRT1T1.stopped,percentage_SRT1T1.started,percentage_SRT1T1.stopped,text_blank.started,text_blank.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
43.49570286198286,None,space,1.376727627008222,43.49570286198286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_14_1829,identical session,2020.1.2,59.897382026606536,
,,,,,,44.89331928198226,None,space,0.5356213430059142,44.89331928198226,None,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_14_1829,identical session,2020.1.2,59.897382026606536,
,,,,,,,,,,,,45.47694808500819,None,space,1.2758703880244866,45.47694808500819,None,,,,,,,,,,,,,,,,,,2020_Jul_14_1829,identical session,2020.1.2,59.897382026606536,
,,,,,,,,,,,,,,,,,,46.96070417409646,None,4.504124256083742,None,None,0,56.26118625199888,61.26188950496726,,,,,,,,,,2020_Jul_14_1829,identical session,2020.1.2,59.897382026606536,
,,,,,,,,,,,,,,,,,,,,,,,,,,46.77729224500945,None,46.77729224500945,None,61.278155714971945,None,,,,,,,,
