textWelcome.started,textWelcome.stopped,key_welcome.keys,key_welcome.rt,key_welcome.started,key_welcome.stopped,text_gen_inst.started,text_gen_inst.stopped,key_Gen_inst.keys,key_Gen_inst.rt,key_Gen_inst.started,key_Gen_inst.stopped,Phase1_inst.started,Phase1_inst.stopped,key_Phase1_inst.keys,key_Phase1_inst.rt,key_Phase1_inst.started,key_Phase1_inst.stopped,sound_thth.started,sound_thth.stopped,sound_th.started,sound_th.stopped,key_SRT1T1.keys,key_SRT1T1.corr,key_SRT1T1.rt,key_SRT1T1.started,key_SRT1T1.stopped,text_SRT1T1.started,text_SRT1T1.stopped,phases_SRT1T1.started,phases_SRT1T1.stopped,text_blank.started,text_blank.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
47.0623447009998,None,space,16.13116461000027,47.0623447009998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Aug_04_2307,identical session Arabic,2020.1.2,59.818852125349544,
,,,,,,63.21324467800014,None,space,0.23120603300003495,63.21324467800014,None,,,,,,,,,,,,,,,,,,,,,,,,,2020_Aug_04_2307,identical session Arabic,2020.1.2,59.818852125349544,
,,,,,,,,,,,,63.46359487100017,None,space,0.19693896199987648,63.46359487100017,None,,,,,,,,,,,,,,,,,,,2020_Aug_04_2307,identical session Arabic,2020.1.2,59.818852125349544,
,,,,,,,,,,,,,,,,,,63.8793740308,68.879124133,4.5089335345996915,None,0,1,1.4602689870002905,71.67971231799993,None,,,,,,,,,,2020_Aug_04_2307,identical session Arabic,2020.1.2,59.818852125349544,
,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7449701810001,None,63.7449701810001,None,73.16326432300002,None,,,,,,,,
