textWelcome.started,textWelcome.stopped,key_welcome.keys,key_welcome.rt,key_welcome.started,key_welcome.stopped,text_gen_inst.started,text_gen_inst.stopped,key_Gen_inst.keys,key_Gen_inst.rt,key_Gen_inst.started,key_Gen_inst.stopped,Phase1_inst.started,Phase1_inst.stopped,key_Phase1_inst.keys,key_Phase1_inst.rt,key_Phase1_inst.started,key_Phase1_inst.stopped,sound_thth.started,sound_thth.stopped,sound_th.started,sound_th.stopped,key_SRT1T1.keys,key_SRT1T1.corr,key_SRT1T1.started,key_SRT1T1.stopped,text_SRT1T1.started,text_SRT1T1.stopped,phases_SRT1T1.started,phases_SRT1T1.stopped,percentage_SRT1T1.started,percentage_SRT1T1.stopped,text_blank.started,text_blank.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
43.82005830202252,None,space,1.9616075349622406,43.82005830202252,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_14_1853,identical session,2020.1.2,60.34770330976927,
,,,,,,45.84433799801627,None,space,26.78810963599244,45.84433799801627,None,,,,,,,,,,,,,,,,,,,,,,,,,,2020_Jul_14_1853,identical session,2020.1.2,60.34770330976927,
,,,,,,,,,,,,72.6794104599976,None,space,2.2766111299861223,72.6794104599976,None,,,,,,,,,,,,,,,,,,,,2020_Jul_14_1853,identical session,2020.1.2,60.34770330976927,
,,,,,,,,,,,,,,,,,,75.17963366047479,None,4.506028420000803,None,None,0,84.4796504380065,None,,,,,,,,,,,,2020_Jul_14_1853,identical session,2020.1.2,60.34770330976927,
,,,,,,,,,,,,,,,,,,,,,,,,,,74.99698920501396,None,74.99698920501396,None,74.99698920501396,None,89.48081959999399,None,,,,,,,,
